LoanID,IssueDate,IssueYear,IssueMonth,LoanAmount,Term_Months,InterestRate,Grade,Purpose,HomeOwnership,EmploymentLength,AnnualIncome,DTI,RevolvingUtilization,CreditHistoryYears,Delinquencies2Yrs,OpenAccounts,DefaultFlag,LoanStatus,DTI_Segment,RiskTier,HighRevolvingUtil,ThinFile,HighDTI,LoanToIncome,DefaultProbability,CapitalAtRisk
LC001607,2024-06-01,2024,6,30000,60,9.21,B,Education,RENT,3 years,61376,13.83,15.26,10.8,0,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.4888,0.0656,1968
LC001608,2024-10-01,2024,10,20000,36,12.02,C,Debt Consolidation,MORTGAGE,10+ years,29986,18.82,68.55,18.9,0,8,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.667,0.1401,2802
LC001609,2022-05-01,2022,5,20000,36,17.84,D,Small Business,RENT,10+ years,47744,47.54,37.14,22.5,0,14,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.4189,0.2832,5663
LC001610,2021-04-01,2021,4,15000,36,6.93,A,Auto,MORTGAGE,7 years,90645,51.55,58.37,18.9,0,9,0,Fully Paid,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.1655,0.1599,2399
LC001611,2023-10-01,2023,10,20000,36,20.96,E,Medical,RENT,1 year,80688,24.26,16.44,22.0,0,8,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.2479,0.292,5841
LC001612,2022-11-01,2022,11,25000,60,17.6,D,Small Business,RENT,4 years,54589,22.88,30.42,6.9,0,5,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.458,0.2088,5220
LC001613,2023-05-01,2023,5,15000,36,6.0,A,Home Improvement,MORTGAGE,10+ years,33276,30.93,15.4,16.2,1,1,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.4508,0.0727,1091
LC001614,2021-09-01,2021,9,20000,36,20.77,E,Home Improvement,RENT,4 years,74817,24.68,32.2,12.6,2,6,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.2673,0.3249,6498
LC001615,2022-12-01,2022,12,25000,36,26.19,F,Medical,RENT,1 year,54704,24.61,58.14,16.9,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.457,0.4077,10193
LC001616,2022-02-01,2022,2,25000,60,4.98,A,Vacation,RENT,6 years,18000,28.18,48.31,19.8,1,8,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,1.3889,0.0617,1543
LC001617,2024-06-01,2024,6,5000,60,9.58,B,Medical,RENT,10+ years,80123,22.7,10.12,11.8,2,5,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.0624,0.0974,487
LC001618,2023-11-01,2023,11,30000,36,19.94,E,Small Business,MORTGAGE,10+ years,53524,22.56,36.57,10.1,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.5605,0.2999,8998
LC001619,2019-09-01,2019,9,15000,36,15.82,D,Medical,RENT,2 years,98837,31.27,22.46,8.9,0,5,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1518,0.2364,3546
LC001620,2020-12-01,2020,12,10000,36,7.54,B,Home Improvement,MORTGAGE,8 years,31331,17.19,33.08,10.2,0,6,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.3192,0.0674,674
LC001621,2019-10-01,2019,10,10000,60,9.13,B,Debt Consolidation,OWN,2 years,18000,12.25,35.05,17.5,0,14,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.5556,0.053,530
LC001622,2019-05-01,2019,5,20000,36,9.08,B,Small Business,RENT,2 years,62289,35.81,17.28,7.9,0,5,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.3211,0.1375,2751
LC001623,2020-12-01,2020,12,35000,60,12.54,C,Vacation,OWN,10+ years,62679,30.35,70.73,19.0,0,4,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.5584,0.1859,6505
LC001624,2023-11-01,2023,11,15000,36,15.97,D,Debt Consolidation,RENT,3 years,23264,13.85,27.09,26.2,0,12,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.6448,0.173,2595
LC001625,2024-06-01,2024,6,25000,36,8.26,B,Medical,OWN,3 years,33215,33.67,78.16,16.3,0,6,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),1,0,0,0.7527,0.164,4100
LC001626,2021-10-01,2021,10,5000,60,13.17,C,Debt Consolidation,RENT,< 1 year,214831,42.97,39.66,21.3,0,8,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.0233,0.1949,974
LC001627,2022-12-01,2022,12,20000,60,16.36,D,Small Business,MORTGAGE,10+ years,46499,9.84,60.78,13.2,0,7,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.4301,0.2,3999
LC001628,2023-04-01,2023,4,40000,36,6.65,A,Debt Consolidation,MORTGAGE,10+ years,78079,27.54,10.87,19.2,0,3,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.5123,0.0472,1886
LC001629,2024-05-01,2024,5,30000,60,8.49,B,Home Improvement,RENT,7 years,39131,17.53,7.68,5.2,0,9,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.7667,0.0824,2472
LC001630,2024-08-01,2024,8,10000,36,16.94,D,Education,MORTGAGE,9 years,19050,27.87,44.96,10.0,0,7,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.5249,0.2195,2195
LC001631,2019-12-01,2019,12,20000,36,22.44,E,Home Improvement,MORTGAGE,2 years,49755,37.33,53.97,20.8,0,7,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.402,0.3523,7045
LC001632,2020-01-01,2020,1,10000,60,13.27,C,Medical,RENT,5 years,47439,26.0,87.06,28.9,1,7,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),1,0,0,0.2108,0.2131,2131
LC001633,2019-01-01,2019,1,15000,60,12.47,C,Education,RENT,4 years,44359,17.44,42.19,19.0,0,8,1,Charged Off,DTI < 20% (Low),Grade C/D (High),0,0,0,0.3382,0.103,1545
LC001634,2023-10-01,2023,10,30000,60,6.61,A,Auto,MORTGAGE,1 year,51158,40.36,34.41,8.8,0,9,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.5864,0.117,3511
LC001635,2023-04-01,2023,4,30000,36,12.61,C,Debt Consolidation,MORTGAGE,6 years,61829,30.38,36.45,25.5,0,8,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.4852,0.1445,4336
LC001636,2021-10-01,2021,10,10000,60,12.81,C,Home Improvement,OWN,10+ years,50259,21.41,13.39,12.4,0,13,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.199,0.1164,1164
LC001637,2024-03-01,2024,3,35000,36,8.94,B,Debt Consolidation,MORTGAGE,< 1 year,28796,27.35,59.13,15.9,1,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,1.2154,0.1127,3943
LC001638,2022-05-01,2022,5,20000,36,9.07,B,Vacation,OWN,3 years,69085,39.23,33.64,19.0,0,11,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2895,0.1299,2598
LC001639,2024-11-01,2024,11,15000,60,9.37,B,Auto,MORTGAGE,2 years,20441,13.71,21.94,18.8,1,10,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.7338,0.065,975
LC001640,2019-10-01,2019,10,20000,36,5.61,A,Small Business,RENT,2 years,19435,39.67,26.3,26.4,0,6,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,1.0291,0.0957,1914
LC001641,2019-08-01,2019,8,20000,60,8.39,B,Education,RENT,10+ years,78401,30.74,30.3,18.0,0,4,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2551,0.096,1919
LC001642,2021-01-01,2021,1,20000,36,8.09,B,Small Business,MORTGAGE,5 years,69808,6.97,89.68,8.5,0,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),1,0,0,0.2865,0.1519,3037
LC001643,2019-05-01,2019,5,20000,36,7.92,B,Small Business,MORTGAGE,5 years,52644,18.66,57.01,22.1,0,10,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.3799,0.067,1340
LC001644,2023-05-01,2023,5,20000,60,5.43,A,Debt Consolidation,RENT,9 years,26964,37.61,13.16,20.2,1,4,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.7417,0.0994,1989
LC001645,2019-02-01,2019,2,10000,60,21.53,E,Education,RENT,2 years,38027,36.49,45.32,5.7,0,11,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.263,0.3689,3689
LC001646,2023-05-01,2023,5,30000,36,12.09,C,Debt Consolidation,OWN,6 years,47507,40.46,50.91,12.2,1,11,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.6315,0.2071,6212
LC001647,2019-08-01,2019,8,20000,36,17.21,D,Education,MORTGAGE,5 years,24393,23.12,38.71,10.7,0,6,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.8199,0.1984,3968
LC001648,2020-10-01,2020,10,10000,60,21.43,E,Education,RENT,7 years,37440,44.25,61.11,8.4,0,5,0,Fully Paid,DTI > 43% (Very High),Grade E/F (Critical),0,0,1,0.2671,0.414,4140
LC001649,2024-07-01,2024,7,25000,36,11.23,C,Medical,MORTGAGE,10+ years,75069,47.39,52.47,15.1,0,12,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.333,0.2175,5438
LC001650,2024-12-01,2024,12,35000,36,6.92,A,Debt Consolidation,RENT,9 years,110597,40.65,9.38,15.3,0,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.3165,0.0996,3486
LC001651,2021-02-01,2021,2,35000,60,13.45,C,Home Improvement,RENT,5 years,43927,39.27,51.02,11.0,0,10,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.7968,0.1941,6794
LC001652,2024-06-01,2024,6,15000,36,12.0,C,Debt Consolidation,RENT,10+ years,79082,14.95,18.75,21.9,0,6,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.1897,0.103,1545
LC001653,2023-10-01,2023,10,10000,60,17.14,D,Home Improvement,RENT,2 years,20805,40.67,30.54,9.6,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.4806,0.2719,2719
LC001654,2021-11-01,2021,11,20000,60,12.11,C,Debt Consolidation,MORTGAGE,< 1 year,75337,26.11,26.82,11.0,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2655,0.1394,2789
LC001655,2024-11-01,2024,11,5000,60,6.48,A,Auto,RENT,2 years,36244,29.46,27.95,12.5,1,5,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.138,0.0743,372
LC001656,2021-01-01,2021,1,35000,36,8.19,B,Small Business,MORTGAGE,4 years,63176,29.09,22.23,18.5,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.554,0.0894,3128
LC001657,2021-10-01,2021,10,10000,60,7.77,B,Home Improvement,OWN,6 years,47864,14.48,21.89,22.7,0,10,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.2089,0.053,530
LC001658,2023-10-01,2023,10,10000,36,16.49,D,Home Improvement,RENT,7 years,104842,17.54,81.22,8.5,0,13,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),1,0,0,0.0954,0.2549,2549
LC001659,2021-03-01,2021,3,15000,36,12.7,C,Home Improvement,MORTGAGE,10+ years,34989,41.24,51.14,16.9,0,4,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.4287,0.1902,2854
LC001660,2020-11-01,2020,11,15000,36,8.88,B,Small Business,MORTGAGE,6 years,74147,13.54,68.24,18.9,0,6,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.2023,0.0895,1342
LC001661,2019-11-01,2019,11,30000,36,25.85,F,Small Business,OWN,6 years,47110,38.71,52.91,22.0,1,9,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.6368,0.4657,13970
LC001662,2023-06-01,2023,6,15000,36,16.48,D,Auto,RENT,< 1 year,50053,31.11,33.19,11.8,0,9,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.2997,0.227,3406
LC001663,2023-09-01,2023,9,10000,36,9.42,B,Small Business,MORTGAGE,< 1 year,49418,20.08,25.52,13.2,2,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2024,0.0827,827
LC001664,2021-01-01,2021,1,10000,36,6.36,A,Vacation,MORTGAGE,6 years,35496,32.76,72.21,11.6,0,6,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2817,0.1227,1227
LC001665,2024-12-01,2024,12,20000,36,6.55,A,Auto,RENT,5 years,53796,20.05,56.1,12.6,0,5,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3718,0.0366,732
LC001666,2021-06-01,2021,6,10000,60,8.66,B,Debt Consolidation,RENT,10+ years,52506,20.65,93.03,10.5,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),1,0,0,0.1905,0.1552,1552
LC001667,2023-02-01,2023,2,20000,36,7.34,A,Auto,MORTGAGE,2 years,61122,28.16,15.86,14.5,0,11,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3272,0.0511,1023
LC001668,2024-09-01,2024,9,20000,60,8.26,B,Debt Consolidation,MORTGAGE,< 1 year,56515,26.89,3.07,4.3,0,9,1,Charged Off,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3539,0.1127,2253
LC001669,2024-02-01,2024,2,25000,36,9.59,B,Education,RENT,5 years,80741,27.39,41.43,9.3,1,10,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3096,0.1117,2792
LC001670,2022-12-01,2022,12,35000,60,7.35,A,Home Improvement,MORTGAGE,2 years,85970,31.76,50.3,11.1,2,5,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.4071,0.1003,3512
LC001671,2023-03-01,2023,3,35000,36,21.78,E,Auto,RENT,< 1 year,32038,29.75,68.73,15.2,1,8,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,1.0924,0.3635,12721
LC001672,2021-12-01,2021,12,35000,60,6.24,A,Auto,MORTGAGE,9 years,83649,25.05,33.84,19.3,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.4184,0.0372,1302
LC001673,2023-02-01,2023,2,10000,36,12.38,C,Education,RENT,1 year,29936,27.82,37.48,24.5,1,9,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.334,0.1463,1463
LC001674,2020-11-01,2020,11,10000,60,13.63,C,Education,OWN,7 years,72688,10.82,36.88,12.6,0,11,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.1376,0.1102,1102
LC001675,2022-04-01,2022,4,15000,36,25.66,F,Home Improvement,RENT,3 years,73856,34.25,26.89,21.8,1,5,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.2031,0.442,6630
LC001676,2020-04-01,2020,4,35000,60,5.62,A,Debt Consolidation,RENT,2 years,20834,33.15,56.2,13.0,0,11,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,1.6799,0.088,3080
LC001677,2019-10-01,2019,10,40000,60,8.88,B,Home Improvement,RENT,4 years,56754,33.23,34.8,28.8,0,11,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.7048,0.1059,4237
LC001678,2022-01-01,2022,1,30000,36,27.79,F,Debt Consolidation,RENT,10+ years,42862,20.91,70.42,13.4,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.6999,0.4223,12668
LC001679,2024-08-01,2024,8,5000,36,21.7,E,Medical,MORTGAGE,5 years,37072,30.5,24.14,22.8,2,5,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.1349,0.341,1705
LC001680,2019-05-01,2019,5,35000,60,20.63,E,Home Improvement,RENT,9 years,106450,40.68,30.08,11.1,0,10,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.3288,0.3694,12930
LC001681,2020-12-01,2020,12,15000,36,8.95,B,Vacation,MORTGAGE,1 year,39072,26.33,30.63,10.4,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3839,0.0921,1382
LC001682,2022-08-01,2022,8,5000,36,5.91,A,Medical,RENT,9 years,36200,31.87,28.65,9.5,0,7,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1381,0.081,405
LC001683,2023-06-01,2023,6,15000,60,16.23,D,Education,RENT,2 years,56266,34.26,51.38,9.2,0,5,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.2666,0.2502,3753
LC001684,2020-02-01,2020,2,5000,36,27.58,F,Debt Consolidation,RENT,8 years,76328,36.62,33.82,22.2,0,7,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.0655,0.4395,2197
LC001685,2019-07-01,2019,7,20000,60,11.7,C,Auto,RENT,7 years,50472,24.33,21.79,19.0,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3963,0.1203,2406
LC001686,2022-10-01,2022,10,15000,36,14.09,C,Auto,RENT,10+ years,97070,36.17,42.54,4.7,1,12,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1545,0.2106,3159
LC001687,2024-09-01,2024,9,20000,36,9.86,B,Small Business,RENT,4 years,70650,28.93,43.19,7.6,0,8,1,Charged Off,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2831,0.1109,2218
LC001688,2019-07-01,2019,7,20000,36,17.67,D,Small Business,MORTGAGE,< 1 year,18231,39.29,55.91,11.0,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,1.097,0.274,5480
LC001689,2021-11-01,2021,11,30000,60,8.83,B,Education,RENT,< 1 year,41576,36.18,59.33,7.3,2,10,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.7216,0.1835,5504
LC001690,2023-05-01,2023,5,25000,60,9.08,B,Debt Consolidation,MORTGAGE,10+ years,40908,15.13,83.41,24.9,0,5,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),1,0,0,0.6111,0.1198,2996
LC001691,2020-04-01,2020,4,15000,36,11.65,C,Small Business,MORTGAGE,6 years,68850,38.44,12.41,13.1,0,2,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.2179,0.1825,2737
LC001692,2020-11-01,2020,11,30000,36,12.38,C,Home Improvement,RENT,9 years,18000,35.69,50.91,17.0,0,5,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,1.6667,0.1676,5027
LC001693,2022-08-01,2022,8,35000,36,9.59,B,Debt Consolidation,MORTGAGE,2 years,193785,13.38,13.41,18.4,0,5,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1806,0.053,1855
LC001694,2024-06-01,2024,6,5000,60,7.44,A,Home Improvement,OWN,4 years,70651,17.14,14.1,8.9,0,12,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.0708,0.0353,176
LC001695,2021-05-01,2021,5,20000,36,15.91,D,Debt Consolidation,MORTGAGE,< 1 year,58363,17.05,23.11,8.9,1,15,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.3427,0.2033,4066
LC001696,2022-07-01,2022,7,10000,36,8.91,B,Debt Consolidation,MORTGAGE,10+ years,97810,29.34,5.46,8.5,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1022,0.1099,1099
LC001697,2021-11-01,2021,11,5000,36,12.68,C,Debt Consolidation,RENT,8 years,174875,21.3,26.61,16.5,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.0286,0.1082,541
LC001698,2024-03-01,2024,3,25000,36,5.28,A,Vacation,MORTGAGE,10+ years,83732,19.33,46.76,6.6,0,9,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.2986,0.0422,1055
LC001699,2019-09-01,2019,9,30000,36,13.27,C,Small Business,MORTGAGE,3 years,87065,22.61,15.87,24.5,0,11,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3446,0.1134,3403
LC001700,2022-04-01,2022,4,10000,36,12.22,C,Vacation,MORTGAGE,7 years,57835,32.96,64.43,7.8,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1729,0.2053,2053
LC001701,2024-12-01,2024,12,30000,60,6.24,A,Home Improvement,OWN,8 years,50475,18.86,20.66,7.4,0,7,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.5944,0.0398,1194
LC001702,2024-04-01,2024,4,30000,60,8.84,B,Home Improvement,RENT,3 years,42706,19.72,3.58,20.7,1,5,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.7025,0.065,1950
LC001703,2023-08-01,2023,8,35000,60,5.77,A,Small Business,RENT,10+ years,35844,34.79,13.93,25.1,1,11,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.9764,0.0882,3086
LC001704,2021-06-01,2021,6,10000,36,6.39,A,Home Improvement,MORTGAGE,10+ years,38426,35.63,14.71,28.7,1,5,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2602,0.0915,915
LC001705,2021-11-01,2021,11,35000,36,26.63,F,Debt Consolidation,MORTGAGE,10+ years,27577,38.75,61.7,21.2,0,7,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,1.2692,0.4714,16499
LC001706,2021-01-01,2021,1,15000,36,8.9,B,Medical,RENT,9 years,52160,42.38,50.41,3.9,0,9,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2876,0.1766,2650
LC001707,2023-02-01,2023,2,20000,60,20.82,E,Debt Consolidation,RENT,3 years,23334,14.1,31.15,18.6,0,7,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.8571,0.275,5500
LC001708,2023-09-01,2023,9,5000,36,9.46,B,Small Business,RENT,3 years,59603,28.98,47.69,9.7,1,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.0839,0.1168,584
LC001709,2024-06-01,2024,6,5000,60,18.12,D,Medical,RENT,10+ years,53201,11.31,66.22,17.6,1,10,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.094,0.2174,1087
LC001710,2021-07-01,2021,7,25000,36,16.91,D,Debt Consolidation,MORTGAGE,< 1 year,58306,28.57,41.51,8.5,0,1,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.4288,0.2268,5670
LC001711,2023-11-01,2023,11,15000,60,13.6,C,Debt Consolidation,MORTGAGE,8 years,41728,42.14,43.68,13.3,1,10,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.3595,0.2087,3130
LC001712,2024-09-01,2024,9,10000,60,11.69,C,Education,RENT,8 years,252314,15.38,66.06,22.0,1,8,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.0396,0.1471,1471
LC001713,2024-03-01,2024,3,10000,36,12.93,C,Home Improvement,RENT,7 years,106944,40.89,18.74,11.2,1,10,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.0935,0.21,2100
LC001714,2023-05-01,2023,5,25000,60,8.32,B,Debt Consolidation,RENT,10+ years,29078,46.09,10.39,15.8,1,5,1,Charged Off,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.8598,0.1694,4234
LC001715,2023-05-01,2023,5,5000,60,25.62,F,Vacation,RENT,3 years,60866,16.31,38.28,14.3,0,9,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.0821,0.3751,1876
LC001716,2022-10-01,2022,10,30000,60,20.81,E,Debt Consolidation,MORTGAGE,4 years,39974,28.98,40.99,11.3,2,11,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.7505,0.346,10381
LC001717,2020-07-01,2020,7,5000,60,27.75,F,Medical,OWN,< 1 year,32623,30.21,16.69,21.4,0,6,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.1533,0.4138,2069
LC001718,2020-02-01,2020,2,10000,36,7.16,A,Vacation,MORTGAGE,5 years,27722,47.9,69.1,13.5,0,4,0,Fully Paid,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.3607,0.1713,1713
LC001719,2022-04-01,2022,4,15000,60,16.99,D,Debt Consolidation,RENT,3 years,67246,24.27,26.29,14.7,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2231,0.191,2865
LC001720,2020-11-01,2020,11,20000,60,25.57,F,Debt Consolidation,OWN,4 years,38535,11.88,22.35,14.5,0,3,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.519,0.3745,7490
LC001721,2022-04-01,2022,4,15000,36,9.04,B,Debt Consolidation,MORTGAGE,10+ years,87896,36.46,46.43,17.5,0,1,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1707,0.1188,1783
LC001722,2023-12-01,2023,12,15000,36,6.64,A,Home Improvement,MORTGAGE,10+ years,89044,35.73,26.72,8.2,0,10,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1685,0.1003,1505
LC001723,2022-08-01,2022,8,40000,36,16.94,D,Debt Consolidation,MORTGAGE,2 years,107684,43.13,5.18,19.0,0,7,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.3715,0.2655,10621
LC001724,2019-10-01,2019,10,25000,36,11.32,C,Medical,RENT,4 years,35377,21.67,41.33,6.6,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.7067,0.1349,3372
LC001725,2019-03-01,2019,3,5000,60,20.69,E,Debt Consolidation,RENT,10+ years,68712,22.06,22.28,6.6,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.0728,0.3084,1542
LC001726,2019-02-01,2019,2,15000,36,6.35,A,Small Business,RENT,< 1 year,74327,40.59,43.21,19.6,1,10,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2018,0.1114,1670
LC001727,2020-09-01,2020,9,35000,36,21.83,E,Vacation,RENT,1 year,42741,17.96,28.33,20.3,0,5,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.8189,0.275,9625
LC001728,2024-12-01,2024,12,15000,36,7.44,B,Education,RENT,2 years,36832,28.66,38.03,8.6,0,11,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.4073,0.1068,1603
